ano,turno,sigla_uf,id_municipio,id_municipio_tse,zona,secao,tipo_secao_agregada,numero,nome,tipo,endereco,bairro,cep,telefone,latitude,longitude,situacao,situacao_zona,situacao_secao,situacao_localidade,situacao_secao_acessibilidade,quantidade_eleitores,quantidade_eleitores_eleicao
2022,2,PB,2507507,20516,77,300,principal,1490,ESCOLA ESTADUAL CONEGO NICODEMOS NEVES,convencional,"PRAÇA LAURO WANDERLEY, S/N",FUNCIONARIOS I,58000000,,-7.16013013,-34.89287871,ativo,ativo,ativo,ativo,sem acessibilidade,326,384
2022,2,PB,2507507,20516,77,66,principal,1490,ESCOLA ESTADUAL CONEGO NICODEMOS NEVES,convencional,"PRAÇA LAURO WANDERLEY, S/N",FUNCIONARIOS I,58000000,,-7.16013013,-34.89287871,ativo,ativo,ativo,ativo,sem acessibilidade,324,386
2022,2,PB,2507507,20516,77,93,principal,1490,ESCOLA ESTADUAL CONEGO NICODEMOS NEVES,convencional,"PRAÇA LAURO WANDERLEY, S/N",FUNCIONARIOS I,58000000,,-7.16013013,-34.89287871,ativo,ativo,ativo,ativo,sem acessibilidade,325,386
2022,1,PB,2507507,20516,77,221,principal,1490,ESCOLA ESTADUAL CONEGO NICODEMOS NEVES,convencional,"PRAÇA LAURO WANDERLEY, S/N",FUNCIONARIOS I,58000000,,-7.16013013,-34.89287871,ativo,ativo,ativo,ativo,sem acessibilidade,327,381
2022,2,PB,2507507,20516,77,221,principal,1490,ESCOLA ESTADUAL CONEGO NICODEMOS NEVES,convencional,"PRAÇA LAURO WANDERLEY, S/N",FUNCIONARIOS I,58000000,,-7.16013013,-34.89287871,ativo,ativo,ativo,ativo,sem acessibilidade,327,382
2022,1,PB,2507507,20516,77,66,principal,1490,ESCOLA ESTADUAL CONEGO NICODEMOS NEVES,convencional,"PRAÇA LAURO WANDERLEY, S/N",FUNCIONARIOS I,58000000,,-7.16013013,-34.89287871,ativo,ativo,ativo,ativo,sem acessibilidade,324,386
2022,2,PB,2507507,20516,77,270,principal,1490,ESCOLA ESTADUAL CONEGO NICODEMOS NEVES,convencional,"PRAÇA LAURO WANDERLEY, S/N",FUNCIONARIOS I,58000000,,-7.16013013,-34.89287871,ativo,ativo,ativo,ativo,sem acessibilidade,323,387
2022,1,PB,2507507,20516,77,288,principal,1490,ESCOLA ESTADUAL CONEGO NICODEMOS NEVES,convencional,"PRAÇA LAURO WANDERLEY, S/N",FUNCIONARIOS I,58000000,,-7.16013013,-34.89287871,ativo,ativo,ativo,ativo,sem acessibilidade,328,386
2022,2,PB,2507507,20516,77,69,principal,1490,ESCOLA ESTADUAL CONEGO NICODEMOS NEVES,convencional,"PRAÇA LAURO WANDERLEY, S/N",FUNCIONARIOS I,58000000,,-7.16013013,-34.89287871,ativo,ativo,ativo,ativo,sem acessibilidade,325,385
2022,1,PB,2507507,20516,77,91,principal,1490,ESCOLA ESTADUAL CONEGO NICODEMOS NEVES,convencional,"PRAÇA LAURO WANDERLEY, S/N",FUNCIONARIOS I,58000000,,-7.16013013,-34.89287871,ativo,ativo,ativo,ativo,sem acessibilidade,326,385
2022,1,PB,2507507,20516,77,67,principal,1490,ESCOLA ESTADUAL CONEGO NICODEMOS NEVES,convencional,"PRAÇA LAURO WANDERLEY, S/N",FUNCIONARIOS I,58000000,,-7.16013013,-34.89287871,ativo,ativo,ativo,ativo,sem acessibilidade,325,384
2022,2,PB,2507507,20516,77,68,principal,1490,ESCOLA ESTADUAL CONEGO NICODEMOS NEVES,convencional,"PRAÇA LAURO WANDERLEY, S/N",FUNCIONARIOS I,58000000,,-7.16013013,-34.89287871,ativo,ativo,ativo,ativo,sem acessibilidade,328,386
2022,1,PB,2507507,20516,77,93,principal,1490,ESCOLA ESTADUAL CONEGO NICODEMOS NEVES,convencional,"PRAÇA LAURO WANDERLEY, S/N",FUNCIONARIOS I,58000000,,-7.16013013,-34.89287871,ativo,ativo,ativo,ativo,sem acessibilidade,325,386
2022,2,PB,2507507,20516,77,92,distribuida de oficio,1490,ESCOLA ESTADUAL CONEGO NICODEMOS NEVES,convencional,"PRAÇA LAURO WANDERLEY, S/N",FUNCIONARIOS I,58000000,,-7.16013013,-34.89287871,ativo,ativo,ativo,ativo,sem acessibilidade,321,0
2022,2,PB,2507507,20516,77,67,principal,1490,ESCOLA ESTADUAL CONEGO NICODEMOS NEVES,convencional,"PRAÇA LAURO WANDERLEY, S/N",FUNCIONARIOS I,58000000,,-7.16013013,-34.89287871,ativo,ativo,ativo,ativo,sem acessibilidade,325,384
2022,1,PB,2507507,20516,77,69,principal,1490,ESCOLA ESTADUAL CONEGO NICODEMOS NEVES,convencional,"PRAÇA LAURO WANDERLEY, S/N",FUNCIONARIOS I,58000000,,-7.16013013,-34.89287871,ativo,ativo,ativo,ativo,sem acessibilidade,325,385
2022,2,PB,2507507,20516,77,65,distribuida de oficio,1490,ESCOLA ESTADUAL CONEGO NICODEMOS NEVES,convencional,"PRAÇA LAURO WANDERLEY, S/N",FUNCIONARIOS I,58000000,,-7.16013013,-34.89287871,ativo,ativo,ativo,ativo,com acessibilidade,322,0
2022,1,PB,2507507,20516,77,271,principal,1490,ESCOLA ESTADUAL CONEGO NICODEMOS NEVES,convencional,"PRAÇA LAURO WANDERLEY, S/N",FUNCIONARIOS I,58000000,,-7.16013013,-34.89287871,ativo,ativo,ativo,ativo,sem acessibilidade,329,386
2022,1,PB,2507507,20516,77,92,distribuida de oficio,1490,ESCOLA ESTADUAL CONEGO NICODEMOS NEVES,convencional,"PRAÇA LAURO WANDERLEY, S/N",FUNCIONARIOS I,58000000,,-7.16013013,-34.89287871,ativo,ativo,ativo,ativo,sem acessibilidade,321,0
2022,1,PB,2507507,20516,77,300,principal,1490,ESCOLA ESTADUAL CONEGO NICODEMOS NEVES,convencional,"PRAÇA LAURO WANDERLEY, S/N",FUNCIONARIOS I,58000000,,-7.16013013,-34.89287871,ativo,ativo,ativo,ativo,sem acessibilidade,326,384
2022,1,PB,2507507,20516,77,65,distribuida de oficio,1490,ESCOLA ESTADUAL CONEGO NICODEMOS NEVES,convencional,"PRAÇA LAURO WANDERLEY, S/N",FUNCIONARIOS I,58000000,,-7.16013013,-34.89287871,ativo,ativo,ativo,ativo,com acessibilidade,322,0
2022,1,PB,2507507,20516,77,270,principal,1490,ESCOLA ESTADUAL CONEGO NICODEMOS NEVES,convencional,"PRAÇA LAURO WANDERLEY, S/N",FUNCIONARIOS I,58000000,,-7.16013013,-34.89287871,ativo,ativo,ativo,ativo,sem acessibilidade,323,387
2022,2,PB,2507507,20516,77,119,principal,1210,ESCOLA MUNICIPAL DUQUE DE CAXIAS,convencional,"RUA GRACILIANO DELGADO, 284",COSTA E SILVA,00000000,,-7.1797194,-34.8976256,ativo,ativo,ativo,ativo,sem acessibilidade,284,419
2022,2,PB,2507507,20516,77,220,distribuida de oficio,1210,ESCOLA MUNICIPAL DUQUE DE CAXIAS,convencional,"RUA GRACILIANO DELGADO, 284",COSTA E SILVA,00000000,,-7.1797194,-34.8976256,ativo,ativo,ativo,ativo,sem acessibilidade,278,0
2022,1,PB,2507507,20516,77,118,principal,1210,ESCOLA MUNICIPAL DUQUE DE CAXIAS,convencional,"RUA GRACILIANO DELGADO, 284",COSTA E SILVA,00000000,,-7.1797194,-34.8976256,ativo,ativo,ativo,ativo,com acessibilidade,282,421
2022,1,PB,2507507,20516,77,122,distribuida de oficio,1210,ESCOLA MUNICIPAL DUQUE DE CAXIAS,convencional,"RUA GRACILIANO DELGADO, 284",COSTA E SILVA,00000000,,-7.1797194,-34.8976256,ativo,ativo,ativo,ativo,sem acessibilidade,278,0
2022,1,PB,2507507,20516,77,141,distribuida de oficio,1210,ESCOLA MUNICIPAL DUQUE DE CAXIAS,convencional,"RUA GRACILIANO DELGADO, 284",COSTA E SILVA,00000000,,-7.1797194,-34.8976256,ativo,ativo,ativo,ativo,sem acessibilidade,278,0
2022,2,PB,2507507,20516,77,316,principal,1210,ESCOLA MUNICIPAL DUQUE DE CAXIAS,convencional,"RUA GRACILIANO DELGADO, 284",COSTA E SILVA,00000000,,-7.1797194,-34.8976256,ativo,ativo,ativo,ativo,sem acessibilidade,278,420
2022,1,PB,2507507,20516,77,272,principal,1210,ESCOLA MUNICIPAL DUQUE DE CAXIAS,convencional,"RUA GRACILIANO DELGADO, 284",COSTA E SILVA,00000000,,-7.1797194,-34.8976256,ativo,ativo,ativo,ativo,sem acessibilidade,279,425
2022,2,PB,2507507,20516,77,120,principal,1210,ESCOLA MUNICIPAL DUQUE DE CAXIAS,convencional,"RUA GRACILIANO DELGADO, 284",COSTA E SILVA,00000000,,-7.1797194,-34.8976256,ativo,ativo,ativo,ativo,sem acessibilidade,281,421
2022,1,PB,2507507,20516,77,120,principal,1210,ESCOLA MUNICIPAL DUQUE DE CAXIAS,convencional,"RUA GRACILIANO DELGADO, 284",COSTA E SILVA,00000000,,-7.1797194,-34.8976256,ativo,ativo,ativo,ativo,sem acessibilidade,281,420
2022,2,PB,2507507,20516,77,121,principal,1210,ESCOLA MUNICIPAL DUQUE DE CAXIAS,convencional,"RUA GRACILIANO DELGADO, 284",COSTA E SILVA,00000000,,-7.1797194,-34.8976256,ativo,ativo,ativo,ativo,sem acessibilidade,285,419
2022,1,PB,2507507,20516,77,119,principal,1210,ESCOLA MUNICIPAL DUQUE DE CAXIAS,convencional,"RUA GRACILIANO DELGADO, 284",COSTA E SILVA,00000000,,-7.1797194,-34.8976256,ativo,ativo,ativo,ativo,sem acessibilidade,284,421
2022,1,PB,2507507,20516,77,220,distribuida de oficio,1210,ESCOLA MUNICIPAL DUQUE DE CAXIAS,convencional,"RUA GRACILIANO DELGADO, 284",COSTA E SILVA,00000000,,-7.1797194,-34.8976256,ativo,ativo,ativo,ativo,sem acessibilidade,278,0
2022,2,PB,2507507,20516,77,122,distribuida de oficio,1210,ESCOLA MUNICIPAL DUQUE DE CAXIAS,convencional,"RUA GRACILIANO DELGADO, 284",COSTA E SILVA,00000000,,-7.1797194,-34.8976256,ativo,ativo,ativo,ativo,sem acessibilidade,278,0
2022,1,PB,2507507,20516,77,121,principal,1210,ESCOLA MUNICIPAL DUQUE DE CAXIAS,convencional,"RUA GRACILIANO DELGADO, 284",COSTA E SILVA,00000000,,-7.1797194,-34.8976256,ativo,ativo,ativo,ativo,sem acessibilidade,285,421
2022,2,PB,2507507,20516,77,141,distribuida de oficio,1210,ESCOLA MUNICIPAL DUQUE DE CAXIAS,convencional,"RUA GRACILIANO DELGADO, 284",COSTA E SILVA,00000000,,-7.1797194,-34.8976256,ativo,ativo,ativo,ativo,sem acessibilidade,278,0
2022,2,PB,2507507,20516,77,272,principal,1210,ESCOLA MUNICIPAL DUQUE DE CAXIAS,convencional,"RUA GRACILIANO DELGADO, 284",COSTA E SILVA,00000000,,-7.1797194,-34.8976256,ativo,ativo,ativo,ativo,sem acessibilidade,279,424
2022,1,PB,2507507,20516,77,316,principal,1210,ESCOLA MUNICIPAL DUQUE DE CAXIAS,convencional,"RUA GRACILIANO DELGADO, 284",COSTA E SILVA,00000000,,-7.1797194,-34.8976256,ativo,ativo,ativo,ativo,sem acessibilidade,278,420
2022,2,PB,2507507,20516,77,118,principal,1210,ESCOLA MUNICIPAL DUQUE DE CAXIAS,convencional,"RUA GRACILIANO DELGADO, 284",COSTA E SILVA,00000000,,-7.1797194,-34.8976256,ativo,ativo,ativo,ativo,com acessibilidade,282,421
2022,1,PB,2507507,20516,70,129,distribuida de oficio,1392,ESC.EST.DE 1 GRAU MA DE FATIMA SOUTO,convencional,RUA JOSE GOMES DE SOUZA S/N,MANGABEIRA I,00000000,,-7.16414861,-34.84076768,ativo,ativo,ativo,ativo,sem acessibilidade,232,0
2022,2,PB,2507507,20516,70,128,distribuida de oficio,1392,ESC.EST.DE 1 GRAU MA DE FATIMA SOUTO,convencional,RUA JOSE GOMES DE SOUZA S/N,MANGABEIRA I,00000000,,-7.16414861,-34.84076768,ativo,ativo,ativo,ativo,sem acessibilidade,231,0
2022,2,PB,2507507,20516,70,362,principal,1392,ESC.EST.DE 1 GRAU MA DE FATIMA SOUTO,convencional,RUA JOSE GOMES DE SOUZA S/N,MANGABEIRA I,00000000,,-7.16414861,-34.84076768,ativo,ativo,ativo,ativo,sem acessibilidade,233,349
2022,1,PB,2507507,20516,70,362,principal,1392,ESC.EST.DE 1 GRAU MA DE FATIMA SOUTO,convencional,RUA JOSE GOMES DE SOUZA S/N,MANGABEIRA I,00000000,,-7.16414861,-34.84076768,ativo,ativo,ativo,ativo,sem acessibilidade,233,349
2022,1,PB,2507507,20516,70,397,principal,1392,ESC.EST.DE 1 GRAU MA DE FATIMA SOUTO,convencional,RUA JOSE GOMES DE SOUZA S/N,MANGABEIRA I,00000000,,-7.16414861,-34.84076768,ativo,ativo,ativo,ativo,sem acessibilidade,365,364
2022,2,PB,2507507,20516,70,130,principal,1392,ESC.EST.DE 1 GRAU MA DE FATIMA SOUTO,convencional,RUA JOSE GOMES DE SOUZA S/N,MANGABEIRA I,00000000,,-7.16414861,-34.84076768,ativo,ativo,ativo,ativo,sem acessibilidade,238,354
2022,1,PB,2507507,20516,70,131,principal,1392,ESC.EST.DE 1 GRAU MA DE FATIMA SOUTO,convencional,RUA JOSE GOMES DE SOUZA S/N,MANGABEIRA I,00000000,,-7.16414861,-34.84076768,ativo,ativo,ativo,ativo,sem acessibilidade,235,349
2022,2,PB,2507507,20516,70,397,principal,1392,ESC.EST.DE 1 GRAU MA DE FATIMA SOUTO,convencional,RUA JOSE GOMES DE SOUZA S/N,MANGABEIRA I,00000000,,-7.16414861,-34.84076768,ativo,ativo,ativo,ativo,sem acessibilidade,365,364
2022,2,PB,2507507,20516,70,358,principal,1392,ESC.EST.DE 1 GRAU MA DE FATIMA SOUTO,convencional,RUA JOSE GOMES DE SOUZA S/N,MANGABEIRA I,00000000,,-7.16414861,-34.84076768,ativo,ativo,ativo,ativo,sem acessibilidade,347,346
2022,2,PB,2507507,20516,70,129,distribuida de oficio,1392,ESC.EST.DE 1 GRAU MA DE FATIMA SOUTO,convencional,RUA JOSE GOMES DE SOUZA S/N,MANGABEIRA I,00000000,,-7.16414861,-34.84076768,ativo,ativo,ativo,ativo,sem acessibilidade,232,0
2022,1,PB,2507507,20516,70,358,principal,1392,ESC.EST.DE 1 GRAU MA DE FATIMA SOUTO,convencional,RUA JOSE GOMES DE SOUZA S/N,MANGABEIRA I,00000000,,-7.16414861,-34.84076768,ativo,ativo,ativo,ativo,sem acessibilidade,347,346
2022,1,PB,2507507,20516,70,128,distribuida de oficio,1392,ESC.EST.DE 1 GRAU MA DE FATIMA SOUTO,convencional,RUA JOSE GOMES DE SOUZA S/N,MANGABEIRA I,00000000,,-7.16414861,-34.84076768,ativo,ativo,ativo,ativo,sem acessibilidade,231,0
2022,1,PB,2507507,20516,70,130,principal,1392,ESC.EST.DE 1 GRAU MA DE FATIMA SOUTO,convencional,RUA JOSE GOMES DE SOUZA S/N,MANGABEIRA I,00000000,,-7.16414861,-34.84076768,ativo,ativo,ativo,ativo,sem acessibilidade,238,354
2022,1,PB,2507507,20516,70,337,principal,1392,ESC.EST.DE 1 GRAU MA DE FATIMA SOUTO,convencional,RUA JOSE GOMES DE SOUZA S/N,MANGABEIRA I,00000000,,-7.16414861,-34.84076768,ativo,ativo,ativo,ativo,sem acessibilidade,233,348
2022,2,PB,2507507,20516,70,131,principal,1392,ESC.EST.DE 1 GRAU MA DE FATIMA SOUTO,convencional,RUA JOSE GOMES DE SOUZA S/N,MANGABEIRA I,00000000,,-7.16414861,-34.84076768,ativo,ativo,ativo,ativo,sem acessibilidade,235,349
2022,2,PB,2507507,20516,70,337,principal,1392,ESC.EST.DE 1 GRAU MA DE FATIMA SOUTO,convencional,RUA JOSE GOMES DE SOUZA S/N,MANGABEIRA I,00000000,,-7.16414861,-34.84076768,ativo,ativo,ativo,ativo,sem acessibilidade,233,348
2022,1,PB,2507507,20516,77,337,distribuida de oficio,1562,FACENE,convencional,"AV FREI GALVÃO, 12, GRAMAME",GRAMAME,58000000,21064777,-7.2053935,-34.8575903,ativo,ativo,ativo,ativo,sem acessibilidade,344,0
2022,2,PB,2507507,20516,77,329,principal,1562,FACENE,convencional,"AV FREI GALVÃO, 12, GRAMAME",GRAMAME,58000000,21064777,-7.2053935,-34.8575903,ativo,ativo,ativo,ativo,sem acessibilidade,353,414
2022,1,PB,2507507,20516,77,378,principal,1562,FACENE,convencional,"AV FREI GALVÃO, 12, GRAMAME",GRAMAME,58000000,21064777,-7.2053935,-34.8575903,ativo,ativo,ativo,ativo,sem acessibilidade,345,414
2022,1,PB,2507507,20516,77,399,principal,1562,FACENE,convencional,"AV FREI GALVÃO, 12, GRAMAME",GRAMAME,58000000,21064777,-7.2053935,-34.8575903,ativo,ativo,ativo,ativo,sem acessibilidade,348,414
2022,2,PB,2507507,20516,77,378,principal,1562,FACENE,convencional,"AV FREI GALVÃO, 12, GRAMAME",GRAMAME,58000000,21064777,-7.2053935,-34.8575903,ativo,ativo,ativo,ativo,sem acessibilidade,345,414
2022,1,PB,2507507,20516,77,335,principal,1562,FACENE,convencional,"AV FREI GALVÃO, 12, GRAMAME",GRAMAME,58000000,21064777,-7.2053935,-34.8575903,ativo,ativo,ativo,ativo,sem acessibilidade,355,413
2022,2,PB,2507507,20516,77,328,principal,1562,FACENE,convencional,"AV FREI GALVÃO, 12, GRAMAME",GRAMAME,58000000,21064777,-7.2053935,-34.8575903,ativo,ativo,ativo,ativo,sem acessibilidade,358,413
2022,2,PB,2507507,20516,77,385,principal,1562,FACENE,convencional,"AV FREI GALVÃO, 12, GRAMAME",GRAMAME,58000000,21064777,-7.2053935,-34.8575903,ativo,ativo,ativo,ativo,sem acessibilidade,347,410
2022,1,PB,2507507,20516,77,391,principal,1562,FACENE,convencional,"AV FREI GALVÃO, 12, GRAMAME",GRAMAME,58000000,21064777,-7.2053935,-34.8575903,ativo,ativo,ativo,ativo,sem acessibilidade,349,414
2022,1,PB,2507507,20516,77,381,principal,1562,FACENE,convencional,"AV FREI GALVÃO, 12, GRAMAME",GRAMAME,58000000,21064777,-7.2053935,-34.8575903,ativo,ativo,ativo,ativo,com acessibilidade,384,415
2022,2,PB,2507507,20516,77,334,principal,1562,FACENE,convencional,"AV FREI GALVÃO, 12, GRAMAME",GRAMAME,58000000,21064777,-7.2053935,-34.8575903,ativo,ativo,ativo,ativo,sem acessibilidade,350,413
2022,2,PB,2507507,20516,77,335,principal,1562,FACENE,convencional,"AV FREI GALVÃO, 12, GRAMAME",GRAMAME,58000000,21064777,-7.2053935,-34.8575903,ativo,ativo,ativo,ativo,sem acessibilidade,355,413
2022,2,PB,2507507,20516,77,392,principal,1562,FACENE,convencional,"AV FREI GALVÃO, 12, GRAMAME",GRAMAME,58000000,21064777,-7.2053935,-34.8575903,ativo,ativo,ativo,ativo,sem acessibilidade,348,412
2022,2,PB,2507507,20516,77,403,distribuida de oficio,1562,FACENE,convencional,"AV FREI GALVÃO, 12, GRAMAME",GRAMAME,58000000,21064777,-7.2053935,-34.8575903,ativo,ativo,ativo,ativo,sem acessibilidade,343,0
2022,1,PB,2507507,20516,77,392,principal,1562,FACENE,convencional,"AV FREI GALVÃO, 12, GRAMAME",GRAMAME,58000000,21064777,-7.2053935,-34.8575903,ativo,ativo,ativo,ativo,sem acessibilidade,348,411
2022,2,PB,2507507,20516,77,375,principal,1562,FACENE,convencional,"AV FREI GALVÃO, 12, GRAMAME",GRAMAME,58000000,21064777,-7.2053935,-34.8575903,ativo,ativo,ativo,ativo,sem acessibilidade,345,415
2022,1,PB,2507507,20516,77,338,principal,1562,FACENE,convencional,"AV FREI GALVÃO, 12, GRAMAME",GRAMAME,58000000,21064777,-7.2053935,-34.8575903,ativo,ativo,ativo,ativo,sem acessibilidade,349,408
2022,1,PB,2507507,20516,77,331,distribuida de oficio,1562,FACENE,convencional,"AV FREI GALVÃO, 12, GRAMAME",GRAMAME,58000000,21064777,-7.2053935,-34.8575903,ativo,ativo,ativo,ativo,sem acessibilidade,342,0
2022,2,PB,2507507,20516,77,387,principal,1562,FACENE,convencional,"AV FREI GALVÃO, 12, GRAMAME",GRAMAME,58000000,21064777,-7.2053935,-34.8575903,ativo,ativo,ativo,ativo,sem acessibilidade,345,414
2022,2,PB,2507507,20516,77,333,principal,1562,FACENE,convencional,"AV FREI GALVÃO, 12, GRAMAME",GRAMAME,58000000,21064777,-7.2053935,-34.8575903,ativo,ativo,ativo,ativo,sem acessibilidade,354,410
2022,2,PB,2507507,20516,77,339,principal,1562,FACENE,convencional,"AV FREI GALVÃO, 12, GRAMAME",GRAMAME,58000000,21064777,-7.2053935,-34.8575903,ativo,ativo,ativo,ativo,sem acessibilidade,360,413
2022,1,PB,2507507,20516,77,334,principal,1562,FACENE,convencional,"AV FREI GALVÃO, 12, GRAMAME",GRAMAME,58000000,21064777,-7.2053935,-34.8575903,ativo,ativo,ativo,ativo,sem acessibilidade,350,413
2022,2,PB,2507507,20516,77,399,principal,1562,FACENE,convencional,"AV FREI GALVÃO, 12, GRAMAME",GRAMAME,58000000,21064777,-7.2053935,-34.8575903,ativo,ativo,ativo,ativo,sem acessibilidade,348,415
2022,2,PB,2507507,20516,77,332,principal,1562,FACENE,convencional,"AV FREI GALVÃO, 12, GRAMAME",GRAMAME,58000000,21064777,-7.2053935,-34.8575903,ativo,ativo,ativo,ativo,sem acessibilidade,353,411
2022,1,PB,2507507,20516,77,339,principal,1562,FACENE,convencional,"AV FREI GALVÃO, 12, GRAMAME",GRAMAME,58000000,21064777,-7.2053935,-34.8575903,ativo,ativo,ativo,ativo,sem acessibilidade,360,413
2022,1,PB,2507507,20516,77,329,principal,1562,FACENE,convencional,"AV FREI GALVÃO, 12, GRAMAME",GRAMAME,58000000,21064777,-7.2053935,-34.8575903,ativo,ativo,ativo,ativo,sem acessibilidade,353,414
2022,1,PB,2507507,20516,77,385,principal,1562,FACENE,convencional,"AV FREI GALVÃO, 12, GRAMAME",GRAMAME,58000000,21064777,-7.2053935,-34.8575903,ativo,ativo,ativo,ativo,sem acessibilidade,347,411
2022,2,PB,2507507,20516,77,336,principal,1562,FACENE,convencional,"AV FREI GALVÃO, 12, GRAMAME",GRAMAME,58000000,21064777,-7.2053935,-34.8575903,ativo,ativo,ativo,ativo,sem acessibilidade,357,412
2022,1,PB,2507507,20516,77,403,distribuida de oficio,1562,FACENE,convencional,"AV FREI GALVÃO, 12, GRAMAME",GRAMAME,58000000,21064777,-7.2053935,-34.8575903,ativo,ativo,ativo,ativo,sem acessibilidade,343,0
2022,1,PB,2507507,20516,77,387,principal,1562,FACENE,convencional,"AV FREI GALVÃO, 12, GRAMAME",GRAMAME,58000000,21064777,-7.2053935,-34.8575903,ativo,ativo,ativo,ativo,sem acessibilidade,345,414
2022,2,PB,2507507,20516,77,338,principal,1562,FACENE,convencional,"AV FREI GALVÃO, 12, GRAMAME",GRAMAME,58000000,21064777,-7.2053935,-34.8575903,ativo,ativo,ativo,ativo,sem acessibilidade,349,408
2022,1,PB,2507507,20516,77,332,principal,1562,FACENE,convencional,"AV FREI GALVÃO, 12, GRAMAME",GRAMAME,58000000,21064777,-7.2053935,-34.8575903,ativo,ativo,ativo,ativo,sem acessibilidade,353,411
2022,2,PB,2507507,20516,77,331,distribuida de oficio,1562,FACENE,convencional,"AV FREI GALVÃO, 12, GRAMAME",GRAMAME,58000000,21064777,-7.2053935,-34.8575903,ativo,ativo,ativo,ativo,sem acessibilidade,342,0
2022,1,PB,2507507,20516,77,330,principal,1562,FACENE,convencional,"AV FREI GALVÃO, 12, GRAMAME",GRAMAME,58000000,21064777,-7.2053935,-34.8575903,ativo,ativo,ativo,ativo,sem acessibilidade,351,414
2022,2,PB,2507507,20516,77,391,principal,1562,FACENE,convencional,"AV FREI GALVÃO, 12, GRAMAME",GRAMAME,58000000,21064777,-7.2053935,-34.8575903,ativo,ativo,ativo,ativo,sem acessibilidade,349,414
2022,2,PB,2507507,20516,77,381,principal,1562,FACENE,convencional,"AV FREI GALVÃO, 12, GRAMAME",GRAMAME,58000000,21064777,-7.2053935,-34.8575903,ativo,ativo,ativo,ativo,com acessibilidade,384,415
2022,1,PB,2507507,20516,77,336,principal,1562,FACENE,convencional,"AV FREI GALVÃO, 12, GRAMAME",GRAMAME,58000000,21064777,-7.2053935,-34.8575903,ativo,ativo,ativo,ativo,sem acessibilidade,357,412
2022,2,PB,2507507,20516,77,330,principal,1562,FACENE,convencional,"AV FREI GALVÃO, 12, GRAMAME",GRAMAME,58000000,21064777,-7.2053935,-34.8575903,ativo,ativo,ativo,ativo,sem acessibilidade,351,414
2022,1,PB,2507507,20516,77,375,principal,1562,FACENE,convencional,"AV FREI GALVÃO, 12, GRAMAME",GRAMAME,58000000,21064777,-7.2053935,-34.8575903,ativo,ativo,ativo,ativo,sem acessibilidade,345,415
2022,1,PB,2507507,20516,77,333,principal,1562,FACENE,convencional,"AV FREI GALVÃO, 12, GRAMAME",GRAMAME,58000000,21064777,-7.2053935,-34.8575903,ativo,ativo,ativo,ativo,sem acessibilidade,354,411
2022,2,PB,2507507,20516,77,337,distribuida de oficio,1562,FACENE,convencional,"AV FREI GALVÃO, 12, GRAMAME",GRAMAME,58000000,21064777,-7.2053935,-34.8575903,ativo,ativo,ativo,ativo,sem acessibilidade,344,0
2022,1,PB,2507507,20516,77,328,principal,1562,FACENE,convencional,"AV FREI GALVÃO, 12, GRAMAME",GRAMAME,58000000,21064777,-7.2053935,-34.8575903,ativo,ativo,ativo,ativo,sem acessibilidade,358,413
2022,2,PB,2507507,20516,76,331,principal,1449,GEO TAMBAU ATUAL AZ,convencional,"AV SENADOR RUI CARNEIRO, 500",TAMBAU,58032100,,-7.11135857,-34.82748267,ativo,ativo,ativo,ativo,com acessibilidade,370,380
2022,1,PB,2507507,20516,76,311,principal,1449,GEO TAMBAU ATUAL AZ,convencional,"AV SENADOR RUI CARNEIRO, 500",TAMBAU,58032100,,-7.11135857,-34.82748267,ativo,ativo,ativo,ativo,com acessibilidade,369,386
2022,2,PB,2507507,20516,76,320,principal,1449,GEO TAMBAU ATUAL AZ,convencional,"AV SENADOR RUI CARNEIRO, 500",TAMBAU,58032100,,-7.11135857,-34.82748267,ativo,ativo,ativo,ativo,com acessibilidade,371,383
2022,2,PB,2507507,20516,76,49,principal,1449,GEO TAMBAU ATUAL AZ,convencional,"AV SENADOR RUI CARNEIRO, 500",TAMBAU,58032100,,-7.11135857,-34.82748267,ativo,ativo,ativo,ativo,com acessibilidade,374,376
2022,1,PB,2507507,20516,76,66,principal,1449,GEO TAMBAU ATUAL AZ,convencional,"AV SENADOR RUI CARNEIRO, 500",TAMBAU,58032100,,-7.11135857,-34.82748267,ativo,ativo,ativo,ativo,com acessibilidade,367,382
2022,1,PB,2507507,20516,76,294,principal,1449,GEO TAMBAU ATUAL AZ,convencional,"AV SENADOR RUI CARNEIRO, 500",TAMBAU,58032100,,-7.11135857,-34.82748267,ativo,ativo,ativo,ativo,com acessibilidade,375,374
2022,2,PB,2507507,20516,76,66,principal,1449,GEO TAMBAU ATUAL AZ,convencional,"AV SENADOR RUI CARNEIRO, 500",TAMBAU,58032100,,-7.11135857,-34.82748267,ativo,ativo,ativo,ativo,com acessibilidade,367,378
2022,2,PB,2507507,20516,76,256,principal,1449,GEO TAMBAU ATUAL AZ,convencional,"AV SENADOR RUI CARNEIRO, 500",TAMBAU,58032100,,-7.11135857,-34.82748267,ativo,ativo,ativo,ativo,com acessibilidade,369,379
2022,1,PB,2507507,20516,76,49,principal,1449,GEO TAMBAU ATUAL AZ,convencional,"AV SENADOR RUI CARNEIRO, 500",TAMBAU,58032100,,-7.11135857,-34.82748267,ativo,ativo,ativo,ativo,com acessibilidade,374,382
